t,count
2014-12-14 00:00:00,5
2014-12-13 23:45:00,6
2014-12-13 23:30:00,3
2014-12-13 23:15:00,3
2014-12-13 23:00:00,7
2014-12-13 22:45:00,5
2014-12-13 22:30:00,6
2014-12-13 22:15:00,6
2014-12-13 22:00:00,6
2014-12-13 21:45:00,5
2014-12-13 21:30:00,7
2014-12-13 21:15:00,5
2014-12-13 21:00:00,4
2014-12-13 20:45:00,4
2014-12-13 20:30:00,5
2014-12-13 20:15:00,10
2014-12-13 20:00:00,7
2014-12-13 19:45:00,7
2014-12-13 19:30:00,8
2014-12-13 19:15:00,14
2014-12-13 19:00:00,154
2014-12-13 18:45:00,173
2014-12-13 18:30:00,199
2014-12-13 18:15:00,206
2014-12-13 18:00:00,214
2014-12-13 17:45:00,213
2014-12-13 17:30:00,225
2014-12-13 17:15:00,230
2014-12-13 17:00:00,228
2014-12-13 16:45:00,238
2014-12-13 16:30:00,237
2014-12-13 16:15:00,231
2014-12-13 16:00:00,218
2014-12-13 15:45:00,211
2014-12-13 15:30:00,200
2014-12-13 15:15:00,193
2014-12-13 15:00:00,189
2014-12-13 14:45:00,189
2014-12-13 14:30:00,177
2014-12-13 14:15:00,176
2014-12-13 14:00:00,166
2014-12-13 13:45:00,157
2014-12-13 13:30:00,149
2014-12-13 13:15:00,128
2014-12-13 13:00:00,129
2014-12-13 12:45:00,108
2014-12-13 12:30:00,103
2014-12-13 12:15:00,90
2014-12-13 12:00:00,84
2014-12-13 11:45:00,65
2014-12-13 11:30:00,63
2014-12-13 11:15:00,50
2014-12-13 11:00:00,42
2014-12-13 10:45:00,21
2014-12-13 10:30:00,16
2014-12-13 10:15:00,13
2014-12-13 10:00:00,11
2014-12-13 09:45:00,8
2014-12-13 09:30:00,8
2014-12-13 09:15:00,7
2014-12-13 09:00:00,7
2014-12-13 08:45:00,7
2014-12-13 08:30:00,6
2014-12-13 08:15:00,6
2014-12-13 08:00:00,6
2014-12-13 07:45:00,5
2014-12-13 07:30:00,6
2014-12-13 07:15:00,5
2014-12-13 07:00:00,5
2014-12-13 06:45:00,4
2014-12-13 06:30:00,4
2014-12-13 06:15:00,5
2014-12-13 06:00:00,6
2014-12-13 05:45:00,3
2014-12-13 05:30:00,4
2014-12-13 05:15:00,4
2014-12-13 05:00:00,4
