t,count
2014-12-14 00:00:00,4
2014-12-13 23:45:00,5
2014-12-13 23:30:00,8
2014-12-13 23:15:00,8
2014-12-13 23:00:00,7
2014-12-13 22:45:00,5
2014-12-13 22:30:00,4
2014-12-13 22:15:00,5
2014-12-13 22:00:00,4
2014-12-13 21:45:00,9
2014-12-13 21:30:00,11
2014-12-13 21:15:00,136
2014-12-13 21:00:00,267
2014-12-13 20:45:00,325
2014-12-13 20:30:00,345
2014-12-13 20:15:00,394
2014-12-13 20:00:00,402
2014-12-13 19:45:00,448
2014-12-13 19:30:00,461
2014-12-13 19:15:00,454
2014-12-13 19:00:00,496
2014-12-13 18:45:00,511
2014-12-13 18:30:00,549
2014-12-13 18:15:00,566
2014-12-13 18:00:00,589
2014-12-13 17:45:00,594
2014-12-13 17:30:00,621
2014-12-13 17:15:00,614
2014-12-13 17:00:00,627
2014-12-13 16:45:00,618
2014-12-13 16:30:00,609
2014-12-13 16:15:00,608
2014-12-13 16:00:00,580
2014-12-13 15:45:00,566
2014-12-13 15:30:00,561
2014-12-13 15:15:00,522
2014-12-13 15:00:00,492
2014-12-13 14:45:00,443
2014-12-13 14:30:00,426
2014-12-13 14:15:00,376
2014-12-13 14:00:00,360
2014-12-13 13:45:00,321
2014-12-13 13:30:00,310
2014-12-13 13:15:00,291
2014-12-13 13:00:00,279
2014-12-13 12:45:00,231
2014-12-13 12:30:00,233
2014-12-13 12:15:00,208
2014-12-13 12:00:00,197
2014-12-13 11:45:00,154
2014-12-13 11:30:00,135
2014-12-13 11:15:00,104
2014-12-13 11:00:00,83
2014-12-13 10:45:00,55
2014-12-13 10:30:00,45
2014-12-13 10:15:00,16
2014-12-13 10:00:00,8
2014-12-13 09:45:00,8
2014-12-13 09:30:00,6
2014-12-13 09:15:00,4
2014-12-13 09:00:00,5
2014-12-13 08:45:00,7
2014-12-13 08:30:00,3
2014-12-13 08:15:00,2
2014-12-13 08:00:00,3
2014-12-13 07:45:00,2
2014-12-13 07:30:00,2
2014-12-13 07:15:00,2
2014-12-13 07:00:00,2
2014-12-13 06:45:00,2
2014-12-13 06:30:00,2
2014-12-13 06:15:00,2
2014-12-13 06:00:00,2
2014-12-13 05:45:00,2
2014-12-13 05:30:00,2
2014-12-13 05:15:00,2
2014-12-13 05:00:00,2
2014-12-13 04:45:00,2
2014-12-13 04:30:00,2
2014-12-13 04:15:00,3
2014-12-13 04:00:00,2
2014-12-13 03:45:00,5
2014-12-13 03:30:00,5
2014-12-13 03:15:00,5
2014-12-13 03:00:00,5
2014-12-13 02:45:00,5
2014-12-13 02:30:00,5
2014-12-13 02:15:00,5
2014-12-13 02:00:00,3
2014-12-13 01:45:00,4
2014-12-13 01:30:00,5
2014-12-13 01:15:00,4
2014-12-13 01:00:00,4
2014-12-13 00:45:00,4
2014-12-13 00:30:00,5
2014-12-13 00:15:00,5
2014-12-13 00:00:00,5
2014-12-12 23:45:00,6
2014-12-12 23:30:00,7
2014-12-12 23:15:00,10
2014-12-12 23:00:00,9
2014-12-12 22:45:00,10
2014-12-12 22:30:00,29
2014-12-12 22:15:00,78
2014-12-12 22:00:00,198
2014-12-12 21:45:00,208
2014-12-12 21:30:00,224
2014-12-12 21:15:00,239
2014-12-12 21:00:00,259
2014-12-12 20:45:00,257
2014-12-12 20:30:00,268
2014-12-12 20:15:00,269
2014-12-12 20:00:00,287
2014-12-12 19:45:00,310
2014-12-12 19:30:00,338
2014-12-12 19:15:00,352
2014-12-12 19:00:00,366
2014-12-12 18:45:00,385
2014-12-12 18:30:00,382
2014-12-12 18:15:00,415
2014-12-12 18:00:00,444
2014-12-12 17:45:00,458
2014-12-12 17:30:00,461
2014-12-12 17:15:00,473
2014-12-12 17:00:00,516
2014-12-12 16:45:00,549
2014-12-12 16:30:00,581
2014-12-12 16:15:00,561
2014-12-12 16:00:00,549
2014-12-12 15:45:00,510
2014-12-12 15:30:00,518
2014-12-12 15:15:00,497
2014-12-12 15:00:00,511
2014-12-12 14:45:00,495
2014-12-12 14:30:00,490
2014-12-12 14:15:00,498
2014-12-12 14:00:00,522
2014-12-12 13:45:00,528
2014-12-12 13:30:00,513
2014-12-12 13:15:00,521
2014-12-12 13:00:00,502
2014-12-12 12:45:00,465
2014-12-12 12:30:00,427
2014-12-12 12:15:00,409
2014-12-12 12:00:00,358
2014-12-12 11:45:00,337
2014-12-12 11:30:00,321
2014-12-12 11:15:00,303
2014-12-12 11:00:00,244
2014-12-12 10:45:00,229
2014-12-12 10:30:00,169
2014-12-12 10:15:00,154
2014-12-12 10:00:00,120
2014-12-12 09:45:00,111
2014-12-12 09:30:00,96
2014-12-12 09:15:00,102
2014-12-12 09:00:00,102
2014-12-12 08:45:00,58
2014-12-12 08:30:00,44
2014-12-12 08:15:00,11
2014-12-12 08:00:00,11
2014-12-12 07:45:00,4
2014-12-12 07:30:00,6
2014-12-12 07:15:00,3
2014-12-12 07:00:00,3
2014-12-12 06:45:00,4
2014-12-12 06:30:00,2
2014-12-12 06:15:00,4
2014-12-12 06:00:00,4
2014-12-12 05:45:00,4
2014-12-12 05:30:00,3
2014-12-12 05:15:00,2
2014-12-12 05:00:00,3
2014-12-12 04:45:00,2
2014-12-12 04:30:00,4
2014-12-12 04:15:00,5
2014-12-12 04:00:00,3
2014-12-12 03:45:00,4
2014-12-12 03:30:00,6
2014-12-12 03:15:00,2
2014-12-12 03:00:00,3
2014-12-12 02:45:00,4
2014-12-12 02:30:00,5
2014-12-12 02:15:00,5
2014-12-12 02:00:00,6
2014-12-12 01:45:00,6
2014-12-12 01:30:00,7
2014-12-12 01:15:00,9
2014-12-12 01:00:00,10
2014-12-12 00:45:00,9
2014-12-12 00:30:00,11
2014-12-12 00:15:00,44
2014-12-12 00:00:00,190
2014-12-11 23:45:00,231
2014-12-11 23:30:00,264
2014-12-11 23:15:00,288
2014-12-11 23:00:00,320
2014-12-11 22:45:00,340
2014-12-11 22:30:00,356
2014-12-11 22:15:00,381
2014-12-11 22:00:00,395
2014-12-11 21:45:00,424
2014-12-11 21:30:00,427
2014-12-11 21:15:00,434
2014-12-11 21:00:00,445
2014-12-11 20:45:00,449
2014-12-11 20:30:00,463
2014-12-11 20:15:00,491
2014-12-11 20:00:00,498
2014-12-11 19:45:00,518
2014-12-11 19:30:00,528
2014-12-11 19:15:00,540
2014-12-11 19:00:00,556
2014-12-11 18:45:00,573
2014-12-11 18:30:00,577
2014-12-11 18:15:00,637
2014-12-11 18:00:00,646
2014-12-11 17:45:00,695
2014-12-11 17:30:00,717
2014-12-11 17:15:00,754
2014-12-11 17:00:00,765
2014-12-11 16:45:00,797
2014-12-11 16:30:00,800
2014-12-11 16:15:00,815
2014-12-11 16:00:00,793
2014-12-11 15:45:00,804
2014-12-11 15:30:00,787
2014-12-11 15:15:00,801
2014-12-11 15:00:00,781
2014-12-11 14:45:00,763
2014-12-11 14:30:00,730
2014-12-11 14:15:00,706
2014-12-11 14:00:00,679
2014-12-11 13:45:00,591
2014-12-11 13:30:00,575
2014-12-11 13:15:00,555
2014-12-11 13:00:00,519
2014-12-11 12:45:00,483
2014-12-11 12:30:00,470
2014-12-11 12:15:00,430
2014-12-11 12:00:00,437
2014-12-11 11:45:00,421
2014-12-11 11:30:00,370
2014-12-11 11:15:00,354
2014-12-11 11:00:00,292
2014-12-11 10:45:00,281
2014-12-11 10:30:00,205
2014-12-11 10:15:00,171
2014-12-11 10:00:00,111
2014-12-11 09:45:00,94
2014-12-11 09:30:00,92
2014-12-11 09:15:00,63
2014-12-11 09:00:00,46
2014-12-11 08:45:00,32
2014-12-11 08:30:00,20
2014-12-11 08:15:00,7
2014-12-11 08:00:00,7
2014-12-11 07:45:00,7
2014-12-11 07:30:00,5
2014-12-11 07:15:00,2
2014-12-11 07:00:00,4
2014-12-11 06:45:00,4
2014-12-11 06:30:00,5
2014-12-11 06:15:00,6
2014-12-11 06:00:00,4
2014-12-11 05:45:00,3
2014-12-11 05:30:00,3
2014-12-11 05:15:00,2
2014-12-11 05:00:00,4
2014-12-11 04:45:00,4
2014-12-11 04:30:00,4
2014-12-11 04:15:00,7
2014-12-11 04:00:00,5
2014-12-11 03:45:00,5
2014-12-11 03:30:00,5
2014-12-11 03:15:00,4
2014-12-11 03:00:00,5
2014-12-11 02:45:00,3
2014-12-11 02:30:00,5
2014-12-11 02:15:00,6
2014-12-11 02:00:00,7
2014-12-11 01:45:00,4
2014-12-11 01:30:00,6
2014-12-11 01:15:00,6
2014-12-11 01:00:00,9
2014-12-11 00:45:00,15
2014-12-11 00:30:00,17
2014-12-11 00:15:00,54
2014-12-11 00:00:00,195
2014-12-10 23:45:00,216
2014-12-10 23:30:00,247
2014-12-10 23:15:00,265
2014-12-10 23:00:00,275
2014-12-10 22:45:00,298
2014-12-10 22:30:00,332
2014-12-10 22:15:00,331
2014-12-10 22:00:00,364
2014-12-10 21:45:00,371
2014-12-10 21:30:00,394
2014-12-10 21:15:00,402
2014-12-10 21:00:00,423
2014-12-10 20:45:00,431
2014-12-10 20:30:00,429
2014-12-10 20:15:00,443
2014-12-10 20:00:00,431
2014-12-10 19:45:00,447
2014-12-10 19:30:00,470
2014-12-10 19:15:00,462
2014-12-10 19:00:00,479
2014-12-10 18:45:00,508
2014-12-10 18:30:00,536
2014-12-10 18:15:00,638
2014-12-10 18:00:00,727
2014-12-10 17:45:00,766
2014-12-10 17:30:00,789
2014-12-10 17:15:00,774
2014-12-10 17:00:00,780
2014-12-10 16:45:00,788
2014-12-10 16:30:00,817
2014-12-10 16:15:00,808
2014-12-10 16:00:00,808
2014-12-10 15:45:00,798
2014-12-10 15:30:00,785
2014-12-10 15:15:00,798
2014-12-10 15:00:00,801
2014-12-10 14:45:00,748
2014-12-10 14:30:00,715
2014-12-10 14:15:00,705
2014-12-10 14:00:00,651
2014-12-10 13:45:00,591
2014-12-10 13:30:00,581
2014-12-10 13:15:00,538
2014-12-10 13:00:00,546
2014-12-10 12:45:00,513
2014-12-10 12:30:00,515
2014-12-10 12:15:00,461
2014-12-10 12:00:00,443
2014-12-10 11:45:00,438
2014-12-10 11:30:00,393
2014-12-10 11:15:00,372
2014-12-10 11:00:00,326
2014-12-10 10:45:00,301
2014-12-10 10:30:00,242
2014-12-10 10:15:00,213
2014-12-10 10:00:00,162
2014-12-10 09:45:00,134
2014-12-10 09:30:00,85
2014-12-10 09:15:00,61
2014-12-10 09:00:00,44
2014-12-10 08:45:00,28
2014-12-10 08:30:00,32
2014-12-10 08:15:00,14
2014-12-10 08:00:00,10
2014-12-10 07:45:00,6
2014-12-10 07:30:00,5
2014-12-10 07:15:00,4
2014-12-10 07:00:00,4
2014-12-10 06:45:00,5
2014-12-10 06:30:00,5
2014-12-10 06:15:00,4
2014-12-10 06:00:00,3
2014-12-10 05:45:00,3
2014-12-10 05:30:00,3
2014-12-10 05:15:00,3
2014-12-10 05:00:00,4
2014-12-10 04:45:00,3
2014-12-10 04:30:00,6
2014-12-10 04:15:00,5
2014-12-10 04:00:00,6
2014-12-10 03:45:00,4
2014-12-10 03:30:00,4
2014-12-10 03:15:00,3
2014-12-10 03:00:00,4
2014-12-10 02:45:00,3
2014-12-10 02:30:00,4
2014-12-10 02:15:00,3
2014-12-10 02:00:00,3
2014-12-10 01:45:00,4
2014-12-10 01:30:00,4
2014-12-10 01:15:00,6
2014-12-10 01:00:00,7
2014-12-10 00:45:00,5
2014-12-10 00:30:00,7
2014-12-10 00:15:00,88
2014-12-10 00:00:00,173
2014-12-09 23:45:00,193
2014-12-09 23:30:00,226
2014-12-09 23:15:00,241
2014-12-09 23:00:00,248
2014-12-09 22:45:00,250
2014-12-09 22:30:00,261
2014-12-09 22:15:00,267
2014-12-09 22:00:00,297
2014-12-09 21:45:00,308
2014-12-09 21:30:00,317
2014-12-09 21:15:00,312
2014-12-09 21:00:00,326
2014-12-09 20:45:00,329
2014-12-09 20:30:00,345
2014-12-09 20:15:00,367
2014-12-09 20:00:00,366
2014-12-09 19:45:00,402
2014-12-09 19:30:00,400
2014-12-09 19:15:00,431
2014-12-09 19:00:00,433
2014-12-09 18:45:00,471
2014-12-09 18:30:00,503
2014-12-09 18:15:00,534
2014-12-09 18:00:00,573
2014-12-09 17:45:00,627
2014-12-09 17:30:00,633
2014-12-09 17:15:00,650
2014-12-09 17:00:00,672
2014-12-09 16:45:00,698
2014-12-09 16:30:00,690
2014-12-09 16:15:00,682
2014-12-09 16:00:00,706
2014-12-09 15:45:00,704
2014-12-09 15:30:00,715
2014-12-09 15:15:00,702
2014-12-09 15:00:00,673
2014-12-09 14:45:00,669
2014-12-09 14:30:00,675
2014-12-09 14:15:00,721
2014-12-09 14:00:00,717
2014-12-09 13:45:00,687
2014-12-09 13:30:00,672
2014-12-09 13:15:00,635
2014-12-09 13:00:00,607
2014-12-09 12:45:00,536
2014-12-09 12:30:00,554
2014-12-09 12:15:00,530
2014-12-09 12:00:00,512
2014-12-09 11:45:00,466
2014-12-09 11:30:00,447
2014-12-09 11:15:00,421
2014-12-09 11:00:00,319
2014-12-09 10:45:00,243
2014-12-09 10:30:00,196
2014-12-09 10:15:00,172
2014-12-09 10:00:00,128
2014-12-09 09:45:00,122
2014-12-09 09:30:00,91
2014-12-09 09:15:00,88
2014-12-09 09:00:00,83
2014-12-09 08:45:00,61
2014-12-09 08:30:00,35
2014-12-09 08:15:00,8
2014-12-09 08:00:00,5
2014-12-09 07:45:00,7
2014-12-09 07:30:00,9
2014-12-09 07:15:00,8
2014-12-09 07:00:00,7
2014-12-09 06:45:00,6
2014-12-09 06:30:00,7
2014-12-09 06:15:00,6
2014-12-09 06:00:00,4
2014-12-09 05:45:00,6
2014-12-09 05:30:00,5
2014-12-09 05:15:00,6
2014-12-09 05:00:00,5
2014-12-09 04:45:00,5
2014-12-09 04:30:00,5
2014-12-09 04:15:00,7
2014-12-09 04:00:00,5
2014-12-09 03:45:00,5
2014-12-09 03:30:00,5
2014-12-09 03:15:00,5
2014-12-09 03:00:00,4
2014-12-09 02:45:00,5
2014-12-09 02:30:00,5
2014-12-09 02:15:00,6
2014-12-09 02:00:00,6
2014-12-09 01:45:00,5
2014-12-09 01:30:00,6
2014-12-09 01:15:00,5
2014-12-09 01:00:00,6
2014-12-09 00:45:00,7
