t,count
2015-12-11 08:00:00,9
2015-12-11 07:45:00,4
2015-12-11 07:30:00,3
2015-12-11 07:15:00,5
2015-12-11 07:00:00,4
2015-12-11 06:45:00,3
2015-12-11 06:30:00,5
2015-12-11 06:15:00,5
2015-12-11 06:00:00,4
2015-12-11 05:45:00,5
2015-12-11 05:30:00,5
2015-12-11 05:15:00,4
2015-12-11 05:00:00,3
2015-12-11 04:45:00,5
2015-12-11 04:30:00,5
2015-12-11 04:15:00,5
2015-12-11 04:00:00,5
2015-12-11 03:45:00,5
2015-12-11 03:30:00,7
2015-12-11 03:15:00,4
2015-12-11 03:00:00,6
2015-12-11 02:45:00,4
2015-12-11 02:30:00,4
2015-12-11 02:15:00,3
2015-12-11 02:00:00,4
2015-12-11 01:45:00,5
2015-12-11 01:30:00,3
2015-12-11 01:15:00,3
2015-12-11 01:00:00,3
2015-12-11 00:45:00,6
2015-12-11 00:30:00,18
2015-12-11 00:15:00,42
2015-12-11 00:00:00,164
2015-12-10 23:45:00,187
2015-12-10 23:30:00,229
2015-12-10 23:15:00,266
2015-12-10 23:00:00,298
2015-12-10 22:45:00,337
2015-12-10 22:30:00,362
2015-12-10 22:15:00,422
2015-12-10 22:00:00,432
2015-12-10 21:45:00,471
2015-12-10 21:30:00,496
2015-12-10 21:15:00,512
2015-12-10 21:00:00,511
2015-12-10 20:45:00,521
2015-12-10 20:30:00,501
2015-12-10 20:15:00,495
2015-12-10 20:00:00,504
2015-12-10 19:45:00,500
2015-12-10 19:30:00,502
2015-12-10 19:15:00,513
2015-12-10 19:00:00,535
2015-12-10 18:45:00,556
2015-12-10 18:30:00,608
2015-12-10 18:15:00,726
2015-12-10 18:00:00,778
2015-12-10 17:45:00,791
2015-12-10 17:30:00,828
2015-12-10 17:15:00,837
2015-12-10 17:00:00,852
2015-12-10 16:45:00,838
2015-12-10 16:30:00,840
2015-12-10 16:15:00,862
2015-12-10 16:00:00,844
2015-12-10 15:45:00,854
2015-12-10 15:30:00,772
2015-12-10 15:15:00,735
2015-12-10 15:00:00,667
2015-12-10 14:45:00,627
2015-12-10 14:30:00,593
2015-12-10 14:15:00,520
2015-12-10 14:00:00,484
2015-12-10 13:45:00,427
2015-12-10 13:30:00,391
2015-12-10 13:15:00,388
2015-12-10 13:00:00,337
2015-12-10 12:45:00,350
2015-12-10 12:30:00,343
2015-12-10 12:15:00,310
2015-12-10 12:00:00,300
2015-12-10 11:45:00,320
2015-12-10 11:30:00,296
2015-12-10 11:15:00,289
2015-12-10 11:00:00,258
2015-12-10 10:45:00,238
2015-12-10 10:30:00,224
2015-12-10 10:15:00,147
2015-12-10 10:00:00,140
2015-12-10 09:45:00,112
2015-12-10 09:30:00,113
2015-12-10 09:15:00,127
2015-12-10 09:00:00,117
2015-12-10 08:45:00,105
2015-12-10 08:30:00,43
2015-12-10 08:15:00,18
2015-12-10 08:00:00,7
2015-12-10 07:45:00,4
2015-12-10 07:30:00,3
2015-12-10 07:15:00,4
2015-12-10 07:00:00,3
2015-12-10 06:45:00,4
2015-12-10 06:30:00,4
2015-12-10 06:15:00,3
2015-12-10 06:00:00,4
2015-12-10 05:45:00,3
2015-12-10 05:30:00,3
2015-12-10 05:15:00,3
2015-12-10 05:00:00,2
2015-12-10 04:45:00,3
2015-12-10 04:30:00,2
2015-12-10 04:15:00,2
2015-12-10 04:00:00,5
2015-12-10 03:45:00,3
2015-12-10 03:30:00,3
2015-12-10 03:15:00,4
2015-12-10 03:00:00,6
2015-12-10 02:45:00,4
2015-12-10 02:30:00,6
2015-12-10 02:15:00,4
2015-12-10 02:00:00,4
2015-12-10 01:45:00,3
2015-12-10 01:30:00,3
2015-12-10 01:15:00,8
2015-12-10 01:00:00,7
2015-12-10 00:45:00,10
2015-12-10 00:30:00,16
2015-12-10 00:15:00,52
2015-12-10 00:00:00,231
2015-12-09 23:45:00,261
2015-12-09 23:30:00,325
2015-12-09 23:15:00,364
2015-12-09 23:00:00,400
2015-12-09 22:45:00,438
2015-12-09 22:30:00,457
2015-12-09 22:15:00,484
2015-12-09 22:00:00,494
2015-12-09 21:45:00,524
2015-12-09 21:30:00,546
2015-12-09 21:15:00,564
2015-12-09 21:00:00,545
2015-12-09 20:45:00,555
2015-12-09 20:30:00,564
2015-12-09 20:15:00,555
2015-12-09 20:00:00,547
2015-12-09 19:45:00,587
2015-12-09 19:30:00,632
2015-12-09 19:15:00,667
2015-12-09 19:00:00,687
2015-12-09 18:45:00,698
2015-12-09 18:30:00,723
2015-12-09 18:15:00,755
2015-12-09 18:00:00,782
2015-12-09 17:45:00,782
2015-12-09 17:30:00,806
2015-12-09 17:15:00,805
2015-12-09 17:00:00,776
2015-12-09 16:45:00,772
2015-12-09 16:30:00,753
2015-12-09 16:15:00,759
2015-12-09 16:00:00,782
2015-12-09 15:45:00,805
2015-12-09 15:30:00,870
2015-12-09 15:15:00,856
2015-12-09 15:00:00,873
2015-12-09 14:45:00,882
2015-12-09 14:30:00,830
2015-12-09 14:15:00,804
2015-12-09 14:00:00,742
2015-12-09 13:45:00,707
2015-12-09 13:30:00,690
2015-12-09 13:15:00,641
2015-12-09 13:00:00,646
2015-12-09 12:45:00,609
2015-12-09 12:30:00,589
2015-12-09 12:15:00,563
2015-12-09 12:00:00,567
2015-12-09 11:45:00,505
2015-12-09 11:30:00,434
2015-12-09 11:15:00,335
2015-12-09 11:00:00,310
2015-12-09 10:45:00,297
2015-12-09 10:30:00,248
2015-12-09 10:15:00,231
2015-12-09 10:00:00,202
2015-12-09 09:45:00,177
2015-12-09 09:30:00,146
2015-12-09 09:15:00,81
2015-12-09 09:00:00,67
2015-12-09 08:45:00,41
2015-12-09 08:30:00,32
2015-12-09 08:15:00,7
2015-12-09 08:00:00,9
2015-12-09 07:45:00,11
2015-12-09 07:30:00,8
2015-12-09 07:15:00,5
2015-12-09 07:00:00,3
2015-12-09 06:45:00,3
2015-12-09 06:30:00,6
2015-12-09 06:15:00,5
2015-12-09 06:00:00,4
2015-12-09 05:45:00,4
2015-12-09 05:30:00,5
2015-12-09 05:15:00,4
2015-12-09 05:00:00,4
2015-12-09 04:45:00,5
2015-12-09 04:30:00,5
2015-12-09 04:15:00,5
2015-12-09 04:00:00,5
2015-12-09 03:45:00,6
2015-12-09 03:30:00,6
2015-12-09 03:15:00,2
2015-12-09 03:00:00,4
2015-12-09 02:45:00,3
2015-12-09 02:30:00,3
2015-12-09 02:15:00,4
2015-12-09 02:00:00,6
2015-12-09 01:45:00,6
2015-12-09 01:30:00,5
2015-12-09 01:15:00,3
2015-12-09 01:00:00,4
2015-12-09 00:45:00,8
2015-12-09 00:30:00,19
2015-12-09 00:15:00,29
2015-12-09 00:00:00,193
2015-12-08 23:45:00,218
2015-12-08 23:30:00,255
2015-12-08 23:15:00,292
2015-12-08 23:00:00,356
2015-12-08 22:45:00,403
2015-12-08 22:30:00,469
2015-12-08 22:15:00,501
2015-12-08 22:00:00,488
2015-12-08 21:45:00,550
2015-12-08 21:30:00,525
2015-12-08 21:15:00,555
2015-12-08 21:00:00,567
2015-12-08 20:45:00,576
2015-12-08 20:30:00,575
2015-12-08 20:15:00,586
2015-12-08 20:00:00,598
2015-12-08 19:45:00,583
2015-12-08 19:30:00,595
2015-12-08 19:15:00,599
2015-12-08 19:00:00,628
2015-12-08 18:45:00,647
2015-12-08 18:30:00,709
2015-12-08 18:15:00,754
2015-12-08 18:00:00,801
2015-12-08 17:45:00,816
2015-12-08 17:30:00,795
2015-12-08 17:15:00,803
2015-12-08 17:00:00,806
2015-12-08 16:45:00,805
2015-12-08 16:30:00,770
2015-12-08 16:15:00,783
2015-12-08 16:00:00,857
2015-12-08 15:45:00,872
2015-12-08 15:30:00,852
2015-12-08 15:15:00,853
2015-12-08 15:00:00,840
2015-12-08 14:45:00,825
2015-12-08 14:30:00,846
2015-12-08 14:15:00,840
2015-12-08 14:00:00,837
2015-12-08 13:45:00,787
2015-12-08 13:30:00,777
2015-12-08 13:15:00,776
2015-12-08 13:00:00,749
2015-12-08 12:45:00,707
2015-12-08 12:30:00,666
2015-12-08 12:15:00,616
2015-12-08 12:00:00,582
2015-12-08 11:45:00,546
2015-12-08 11:30:00,540
2015-12-08 11:15:00,503
2015-12-08 11:00:00,404
2015-12-08 10:45:00,361
2015-12-08 10:30:00,312
2015-12-08 10:15:00,201
2015-12-08 10:00:00,177
2015-12-08 09:45:00,131
2015-12-08 09:30:00,117
2015-12-08 09:15:00,98
2015-12-08 09:00:00,74
2015-12-08 08:45:00,68
2015-12-08 08:30:00,30
2015-12-08 08:15:00,20
2015-12-08 08:00:00,7
2015-12-08 07:45:00,8
2015-12-08 07:30:00,4
2015-12-08 07:15:00,6
2015-12-08 07:00:00,5
2015-12-08 06:45:00,3
2015-12-08 06:30:00,8
2015-12-08 06:15:00,9
2015-12-08 06:00:00,7
2015-12-08 05:45:00,5
2015-12-08 05:30:00,6
2015-12-08 05:15:00,5
2015-12-08 05:00:00,5
2015-12-08 04:45:00,5
2015-12-08 04:30:00,5
2015-12-08 04:15:00,5
2015-12-08 04:00:00,7
2015-12-08 03:45:00,6
2015-12-08 03:30:00,5
2015-12-08 03:15:00,7
2015-12-08 03:00:00,5
2015-12-08 02:45:00,5
2015-12-08 02:30:00,5
2015-12-08 02:15:00,6
2015-12-08 02:00:00,4
2015-12-08 01:45:00,7
2015-12-08 01:30:00,6
2015-12-08 01:15:00,9
2015-12-08 01:00:00,5
2015-12-08 00:45:00,4
2015-12-08 00:30:00,19
2015-12-08 00:15:00,63
2015-12-08 00:00:00,228
