t,count
2014-12-10 02:00:00,223
2014-12-10 01:45:00,235
2014-12-10 01:30:00,266
2014-12-10 01:15:00,280
2014-12-10 01:00:00,283
2014-12-10 00:45:00,326
2014-12-10 00:30:00,351
2014-12-10 00:15:00,371
2014-12-10 00:00:00,363
2014-12-09 23:45:00,372
2014-12-09 23:30:00,415
2014-12-09 23:15:00,444
2014-12-09 23:00:00,423
2014-12-09 22:45:00,430
2014-12-09 22:30:00,454
2014-12-09 22:15:00,432
2014-12-09 22:00:00,443
2014-12-09 21:45:00,431
2014-12-09 21:30:00,428
2014-12-09 21:15:00,418
2014-12-09 21:00:00,407
2014-12-09 20:45:00,418
2014-12-09 20:30:00,402
2014-12-09 20:15:00,396
2014-12-09 20:00:00,396
2014-12-09 19:45:00,394
2014-12-09 19:30:00,373
2014-12-09 19:15:00,343
2014-12-09 19:00:00,370
2014-12-09 18:45:00,370
2014-12-09 18:30:00,403
2014-12-09 18:15:00,427
2014-12-09 18:00:00,475
2014-12-09 17:45:00,451
2014-12-09 17:30:00,457
2014-12-09 17:15:00,484
2014-12-09 17:00:00,492
2014-12-09 16:45:00,512
2014-12-09 16:30:00,502
2014-12-09 16:15:00,548
2014-12-09 16:00:00,503
2014-12-09 15:45:00,496
2014-12-09 15:30:00,469
2014-12-09 15:15:00,482
2014-12-09 15:00:00,463
2014-12-09 14:45:00,467
2014-12-09 14:30:00,479
2014-12-09 14:15:00,461
2014-12-09 14:00:00,430
2014-12-09 13:45:00,410
2014-12-09 13:30:00,418
2014-12-09 13:15:00,394
2014-12-09 13:00:00,375
2014-12-09 12:45:00,397
2014-12-09 12:30:00,413
2014-12-09 12:15:00,411
2014-12-09 12:00:00,391
2014-12-09 11:45:00,386
2014-12-09 11:30:00,360
2014-12-09 11:15:00,316
2014-12-09 11:00:00,289
2014-12-09 10:45:00,267
2014-12-09 10:30:00,245
2014-12-09 10:15:00,238
2014-12-09 10:00:00,173
2014-12-09 09:45:00,149
2014-12-09 09:30:00,111
2014-12-09 09:15:00,110
2014-12-09 09:00:00,92
2014-12-09 08:45:00,73
2014-12-09 08:30:00,62
2014-12-09 08:15:00,62
2014-12-09 08:00:00,54
2014-12-09 07:45:00,58
2014-12-09 07:30:00,55
2014-12-09 07:15:00,48
2014-12-09 07:00:00,53
2014-12-09 06:45:00,54
2014-12-09 06:30:00,53
2014-12-09 06:15:00,59
2014-12-09 06:00:00,55
2014-12-09 05:45:00,57
2014-12-09 05:30:00,60
2014-12-09 05:15:00,60
2014-12-09 05:00:00,58
2014-12-09 04:45:00,71
2014-12-09 04:30:00,78
2014-12-09 04:15:00,86
2014-12-09 04:00:00,95
2014-12-09 03:45:00,98
2014-12-09 03:30:00,93
2014-12-09 03:15:00,115
2014-12-09 03:00:00,130
2014-12-09 02:45:00,146
2014-12-09 02:30:00,152
2014-12-09 02:15:00,176
2014-12-09 02:00:00,181
2014-12-09 01:45:00,216
2014-12-09 01:30:00,226
2014-12-09 01:15:00,249
2014-12-09 01:00:00,287
2014-12-09 00:45:00,311
2014-12-09 00:30:00,309
2014-12-09 00:15:00,319
2014-12-09 00:00:00,358
