t,count
2015-04-29 17:00:00,155
2015-04-29 16:45:00,143
2015-04-29 16:30:00,144
2015-04-29 16:15:00,143
2015-04-29 16:00:00,168
2015-04-29 15:45:00,173
2015-04-29 15:30:00,160
2015-04-29 15:15:00,146
2015-04-29 15:00:00,139
2015-04-29 14:45:00,157
2015-04-29 14:30:00,151
2015-04-29 14:15:00,127
2015-04-29 14:00:00,121
2015-04-29 13:45:00,134
2015-04-29 13:30:00,131
2015-04-29 13:15:00,133
2015-04-29 13:00:00,130
2015-04-29 12:45:00,117
2015-04-29 12:30:00,104
2015-04-29 12:15:00,108
2015-04-29 12:00:00,97
2015-04-29 11:45:00,87
2015-04-29 11:30:00,87
2015-04-29 11:15:00,77
2015-04-29 11:00:00,68
2015-04-29 10:45:00,59
2015-04-29 10:30:00,52
2015-04-29 10:15:00,40
2015-04-29 10:00:00,37
2015-04-29 09:45:00,40
2015-04-29 09:30:00,29
2015-04-29 09:15:00,35
2015-04-29 09:00:00,34
2015-04-29 08:45:00,21
2015-04-29 08:30:00,23
2015-04-29 08:15:00,17
2015-04-29 08:00:00,14
2015-04-29 07:45:00,11
2015-04-29 07:30:00,14
2015-04-29 07:15:00,11
2015-04-29 07:00:00,10
2015-04-29 06:45:00,12
2015-04-29 06:30:00,14
2015-04-29 06:15:00,11
2015-04-29 06:00:00,8
2015-04-29 05:45:00,9
2015-04-29 05:30:00,9
2015-04-29 05:15:00,8
2015-04-29 05:00:00,7
2015-04-29 04:45:00,7
2015-04-29 04:30:00,8
2015-04-29 04:15:00,9
2015-04-29 04:00:00,7
2015-04-29 03:45:00,8
2015-04-29 03:30:00,8
2015-04-29 03:15:00,8
2015-04-29 03:00:00,7
2015-04-29 02:45:00,9
2015-04-29 02:30:00,8
2015-04-29 02:15:00,7
2015-04-29 02:00:00,8
2015-04-29 01:45:00,6
2015-04-29 01:30:00,7
2015-04-29 01:15:00,7
2015-04-29 01:00:00,7
2015-04-29 00:45:00,7
2015-04-29 00:30:00,8
2015-04-29 00:15:00,8
2015-04-29 00:00:00,9
2015-04-28 23:45:00,9
2015-04-28 23:30:00,9
2015-04-28 23:15:00,12
2015-04-28 23:00:00,55
2015-04-28 22:45:00,55
2015-04-28 22:30:00,79
2015-04-28 22:15:00,84
2015-04-28 22:00:00,86
2015-04-28 21:45:00,80
2015-04-28 21:30:00,88
2015-04-28 21:15:00,85
2015-04-28 21:00:00,91
2015-04-28 20:45:00,91
2015-04-28 20:30:00,96
2015-04-28 20:15:00,90
2015-04-28 20:00:00,106
2015-04-28 19:45:00,99
2015-04-28 19:30:00,84
2015-04-28 19:15:00,94
2015-04-28 19:00:00,101
2015-04-28 18:45:00,105
2015-04-28 18:30:00,116
2015-04-28 18:15:00,135
2015-04-28 18:00:00,147
2015-04-28 17:45:00,147
2015-04-28 17:30:00,154
2015-04-28 17:15:00,163
2015-04-28 17:00:00,179
2015-04-28 16:45:00,173
2015-04-28 16:30:00,182
2015-04-28 16:15:00,204
2015-04-28 16:00:00,201
2015-04-28 15:45:00,224
2015-04-28 15:30:00,216
2015-04-28 15:15:00,212
2015-04-28 15:00:00,211
2015-04-28 14:45:00,220
2015-04-28 14:30:00,197
2015-04-28 14:15:00,177
2015-04-28 14:00:00,156
2015-04-28 13:45:00,157
2015-04-28 13:30:00,155
2015-04-28 13:15:00,135
2015-04-28 13:00:00,141
2015-04-28 12:45:00,136
2015-04-28 12:30:00,127
2015-04-28 12:15:00,149
2015-04-28 12:00:00,126
2015-04-28 11:45:00,105
2015-04-28 11:30:00,104
2015-04-28 11:15:00,90
2015-04-28 11:00:00,80
2015-04-28 10:45:00,80
2015-04-28 10:30:00,72
2015-04-28 10:15:00,60
2015-04-28 10:00:00,56
2015-04-28 09:45:00,54
2015-04-28 09:30:00,46
2015-04-28 09:15:00,39
2015-04-28 09:00:00,25
2015-04-28 08:45:00,26
2015-04-28 08:30:00,16
2015-04-28 08:15:00,16
2015-04-28 08:00:00,13
2015-04-28 07:45:00,12
2015-04-28 07:30:00,9
2015-04-28 07:15:00,11
2015-04-28 07:00:00,9
2015-04-28 06:45:00,8
2015-04-28 06:30:00,11
2015-04-28 06:15:00,7
2015-04-28 06:00:00,6
2015-04-28 05:45:00,6
2015-04-28 05:30:00,7
2015-04-28 05:15:00,5
2015-04-28 05:00:00,6
2015-04-28 04:45:00,5
2015-04-28 04:30:00,5
2015-04-28 04:15:00,7
2015-04-28 04:00:00,6
2015-04-28 03:45:00,4
2015-04-28 03:30:00,4
2015-04-28 03:15:00,4
2015-04-28 03:00:00,5
2015-04-28 02:45:00,6
2015-04-28 02:30:00,6
2015-04-28 02:15:00,5
2015-04-28 02:00:00,7
2015-04-28 01:45:00,8
2015-04-28 01:30:00,7
2015-04-28 01:15:00,6
2015-04-28 01:00:00,5
2015-04-28 00:45:00,6
2015-04-28 00:30:00,5
2015-04-28 00:15:00,8
2015-04-28 00:00:00,6
