t,count
2015-04-30 17:30:00,26
2015-04-30 17:15:00,30
2015-04-30 17:00:00,26
2015-04-30 16:45:00,28
2015-04-30 16:30:00,33
2015-04-30 16:15:00,30
2015-04-30 16:00:00,37
2015-04-30 15:45:00,36
2015-04-30 15:30:00,31
2015-04-30 15:15:00,30
2015-04-30 15:00:00,32
2015-04-30 14:45:00,30
2015-04-30 14:30:00,38
2015-04-30 14:15:00,30
2015-04-30 14:00:00,29
2015-04-30 13:45:00,21
2015-04-30 13:30:00,26
2015-04-30 13:15:00,27
2015-04-30 13:00:00,29
2015-04-30 12:45:00,24
2015-04-30 12:30:00,29
2015-04-30 12:15:00,23
2015-04-30 12:00:00,25
2015-04-30 11:45:00,19
2015-04-30 11:30:00,20
2015-04-30 11:15:00,18
2015-04-30 11:00:00,14
2015-04-30 10:45:00,11
2015-04-30 10:30:00,7
2015-04-30 10:15:00,8
2015-04-30 10:00:00,14
2015-04-30 09:45:00,3
2015-04-30 09:30:00,4
2015-04-30 09:15:00,2
2015-04-30 09:00:00,3
2015-04-30 08:45:00,2
2015-04-30 08:30:00,2
2015-04-30 08:15:00,0
2015-04-30 08:00:00,1
2015-04-30 07:45:00,0
2015-04-30 07:30:00,1
2015-04-30 07:15:00,0
2015-04-30 07:00:00,1
2015-04-30 06:45:00,2
2015-04-30 06:30:00,1
2015-04-30 06:15:00,2
2015-04-30 06:00:00,4
2015-04-30 05:45:00,4
2015-04-30 05:30:00,5
2015-04-30 05:15:00,4
2015-04-30 05:00:00,5
2015-04-30 04:45:00,11
2015-04-30 04:30:00,13
2015-04-30 04:15:00,14
2015-04-30 04:00:00,15
2015-04-30 03:45:00,13
2015-04-30 03:30:00,15
2015-04-30 03:15:00,18
2015-04-30 03:00:00,20
2015-04-30 02:45:00,25
2015-04-30 02:30:00,28
2015-04-30 02:15:00,24
2015-04-30 02:00:00,34
2015-04-30 01:45:00,40
2015-04-30 01:30:00,39
2015-04-30 01:15:00,42
2015-04-30 01:00:00,44
2015-04-30 00:45:00,42
2015-04-30 00:30:00,40
2015-04-30 00:15:00,48
2015-04-30 00:00:00,48
2015-04-29 23:45:00,55
2015-04-29 23:30:00,56
2015-04-29 23:15:00,43
2015-04-29 23:00:00,48
2015-04-29 22:45:00,48
2015-04-29 22:30:00,53
2015-04-29 22:15:00,49
2015-04-29 22:00:00,46
2015-04-29 21:45:00,51
2015-04-29 21:30:00,52
2015-04-29 21:15:00,49
2015-04-29 21:00:00,39
2015-04-29 20:45:00,31
2015-04-29 20:30:00,33
2015-04-29 20:15:00,39
2015-04-29 20:00:00,46
2015-04-29 19:45:00,32
2015-04-29 19:30:00,17
2015-04-29 19:15:00,24
2015-04-29 19:00:00,17
2015-04-29 18:45:00,22
2015-04-29 18:30:00,13
2015-04-29 18:15:00,18
2015-04-29 18:00:00,20
2015-04-29 17:45:00,21
2015-04-29 17:30:00,24
2015-04-29 17:15:00,22
2015-04-29 17:00:00,27
2015-04-29 16:45:00,23
2015-04-29 16:30:00,29
2015-04-29 16:15:00,36
2015-04-29 16:00:00,41
2015-04-29 15:45:00,30
2015-04-29 15:30:00,35
2015-04-29 15:15:00,34
2015-04-29 15:00:00,39
2015-04-29 14:45:00,31
2015-04-29 14:30:00,32
2015-04-29 14:15:00,29
2015-04-29 14:00:00,32
2015-04-29 13:45:00,39
2015-04-29 13:30:00,43
2015-04-29 13:15:00,33
2015-04-29 13:00:00,33
2015-04-29 12:45:00,34
2015-04-29 12:30:00,34
2015-04-29 12:15:00,29
2015-04-29 12:00:00,28
2015-04-29 11:45:00,19
2015-04-29 11:30:00,18
2015-04-29 11:15:00,13
2015-04-29 11:00:00,11
2015-04-29 10:45:00,10
2015-04-29 10:30:00,9
2015-04-29 10:15:00,8
2015-04-29 10:00:00,9
2015-04-29 09:45:00,9
2015-04-29 09:30:00,2
2015-04-29 09:15:00,1
2015-04-29 09:00:00,0
2015-04-29 08:45:00,0
2015-04-29 08:30:00,0
2015-04-29 08:15:00,0
2015-04-29 08:00:00,0
2015-04-29 07:45:00,0
2015-04-29 07:30:00,0
2015-04-29 07:15:00,0
2015-04-29 07:00:00,0
2015-04-29 06:45:00,0
2015-04-29 06:30:00,1
2015-04-29 06:15:00,0
2015-04-29 06:00:00,0
2015-04-29 05:45:00,0
2015-04-29 05:30:00,0
2015-04-29 05:15:00,0
2015-04-29 05:00:00,0
2015-04-29 04:45:00,0
2015-04-29 04:30:00,2
2015-04-29 04:15:00,4
2015-04-29 04:00:00,6
2015-04-29 03:45:00,7
2015-04-29 03:30:00,10
2015-04-29 03:15:00,9
2015-04-29 03:00:00,12
2015-04-29 02:45:00,14
2015-04-29 02:30:00,15
2015-04-29 02:15:00,25
2015-04-29 02:00:00,31
2015-04-29 01:45:00,32
2015-04-29 01:30:00,34
2015-04-29 01:15:00,37
2015-04-29 01:00:00,35
2015-04-29 00:45:00,45
2015-04-29 00:30:00,56
2015-04-29 00:15:00,50
2015-04-29 00:00:00,56
2015-04-28 23:45:00,58
2015-04-28 23:30:00,60
2015-04-28 23:15:00,60
2015-04-28 23:00:00,58
2015-04-28 22:45:00,48
2015-04-28 22:30:00,52
2015-04-28 22:15:00,55
2015-04-28 22:00:00,56
2015-04-28 21:45:00,43
2015-04-28 21:30:00,48
2015-04-28 21:15:00,50
2015-04-28 21:00:00,37
2015-04-28 20:45:00,34
2015-04-28 20:30:00,36
2015-04-28 20:15:00,37
2015-04-28 20:00:00,34
2015-04-28 19:45:00,35
2015-04-28 19:30:00,29
2015-04-28 19:15:00,30
2015-04-28 19:00:00,38
2015-04-28 18:45:00,29
2015-04-28 18:30:00,40
2015-04-28 18:15:00,36
2015-04-28 18:00:00,31
2015-04-28 17:45:00,43
2015-04-28 17:30:00,34
2015-04-28 17:15:00,31
2015-04-28 17:00:00,35
2015-04-28 16:45:00,33
2015-04-28 16:30:00,30
2015-04-28 16:15:00,28
2015-04-28 16:00:00,38
2015-04-28 15:45:00,38
2015-04-28 15:30:00,36
2015-04-28 15:15:00,33
2015-04-28 15:00:00,30
2015-04-28 14:45:00,32
2015-04-28 14:30:00,26
2015-04-28 14:15:00,22
2015-04-28 14:00:00,22
2015-04-28 13:45:00,22
2015-04-28 13:30:00,19
2015-04-28 13:15:00,20
2015-04-28 13:00:00,23
2015-04-28 12:45:00,17
2015-04-28 12:30:00,17
2015-04-28 12:15:00,15
2015-04-28 12:00:00,20
2015-04-28 11:45:00,24
2015-04-28 11:30:00,16
2015-04-28 11:15:00,13
2015-04-28 11:00:00,11
2015-04-28 10:45:00,9
2015-04-28 10:30:00,8
2015-04-28 10:15:00,6
2015-04-28 10:00:00,10
2015-04-28 09:45:00,5
2015-04-28 09:30:00,5
2015-04-28 09:15:00,2
2015-04-28 09:00:00,1
2015-04-28 08:45:00,0
2015-04-28 08:30:00,0
2015-04-28 08:15:00,0
2015-04-28 08:00:00,0
2015-04-28 07:45:00,1
2015-04-28 07:30:00,0
2015-04-28 07:15:00,0
2015-04-28 07:00:00,0
2015-04-28 06:45:00,2
2015-04-28 06:30:00,2
2015-04-28 06:15:00,1
2015-04-28 06:00:00,3
2015-04-28 05:45:00,1
2015-04-28 05:30:00,3
2015-04-28 05:15:00,4
2015-04-28 05:00:00,4
2015-04-28 04:45:00,7
2015-04-28 04:30:00,6
2015-04-28 04:15:00,3
2015-04-28 04:00:00,4
2015-04-28 03:45:00,5
2015-04-28 03:30:00,6
2015-04-28 03:15:00,7
2015-04-28 03:00:00,7
2015-04-28 02:45:00,11
2015-04-28 02:30:00,13
2015-04-28 02:15:00,12
2015-04-28 02:00:00,18
2015-04-28 01:45:00,20
2015-04-28 01:30:00,20
2015-04-28 01:15:00,19
2015-04-28 01:00:00,20
2015-04-28 00:45:00,29
2015-04-28 00:30:00,27
2015-04-28 00:15:00,36
2015-04-28 00:00:00,40
