t,count
2015-04-30 23:30:00,366
2015-04-30 23:15:00,352
2015-04-30 23:00:00,351
2015-04-30 22:45:00,350
2015-04-30 22:30:00,354
2015-04-30 22:15:00,356
2015-04-30 22:00:00,353
2015-04-30 21:45:00,373
2015-04-30 21:30:00,338
2015-04-30 21:15:00,367
2015-04-30 21:00:00,336
2015-04-30 20:45:00,351
2015-04-30 20:30:00,346
2015-04-30 20:15:00,323
2015-04-30 20:00:00,332
2015-04-30 19:45:00,294
2015-04-30 19:30:00,296
2015-04-30 19:15:00,277
2015-04-30 19:00:00,325
2015-04-30 18:45:00,282
2015-04-30 18:30:00,312
2015-04-30 18:15:00,343
2015-04-30 18:00:00,383
2015-04-30 17:45:00,397
2015-04-30 17:30:00,389
2015-04-30 17:15:00,378
2015-04-30 17:00:00,412
2015-04-30 16:45:00,451
2015-04-30 16:30:00,397
2015-04-30 16:15:00,404
2015-04-30 16:00:00,415
2015-04-30 15:45:00,424
2015-04-30 15:30:00,398
2015-04-30 15:15:00,406
2015-04-30 15:00:00,422
2015-04-30 14:45:00,372
2015-04-30 14:30:00,409
2015-04-30 14:15:00,405
2015-04-30 14:00:00,383
2015-04-30 13:45:00,388
2015-04-30 13:30:00,393
2015-04-30 13:15:00,400
2015-04-30 13:00:00,413
2015-04-30 12:45:00,388
2015-04-30 12:30:00,366
2015-04-30 12:15:00,341
2015-04-30 12:00:00,344
2015-04-30 11:45:00,307
2015-04-30 11:30:00,315
2015-04-30 11:15:00,322
2015-04-30 11:00:00,265
2015-04-30 10:45:00,264
2015-04-30 10:30:00,237
2015-04-30 10:15:00,259
2015-04-30 10:00:00,249
2015-04-30 09:45:00,224
2015-04-30 09:30:00,215
2015-04-30 09:15:00,159
2015-04-30 09:00:00,136
2015-04-30 08:45:00,115
2015-04-30 08:30:00,100
2015-04-30 08:15:00,84
2015-04-30 08:00:00,76
2015-04-30 07:45:00,60
2015-04-30 07:30:00,59
2015-04-30 07:15:00,56
2015-04-30 07:00:00,52
2015-04-30 06:45:00,59
2015-04-30 06:30:00,59
2015-04-30 06:15:00,68
2015-04-30 06:00:00,69
2015-04-30 05:45:00,78
2015-04-30 05:30:00,81
2015-04-30 05:15:00,88
2015-04-30 05:00:00,81
2015-04-30 04:45:00,96
2015-04-30 04:30:00,109
2015-04-30 04:15:00,115
2015-04-30 04:00:00,120
2015-04-30 03:45:00,128
2015-04-30 03:30:00,144
2015-04-30 03:15:00,151
2015-04-30 03:00:00,193
2015-04-30 02:45:00,205
2015-04-30 02:30:00,236
2015-04-30 02:15:00,247
2015-04-30 02:00:00,278
2015-04-30 01:45:00,281
2015-04-30 01:30:00,306
2015-04-30 01:15:00,320
2015-04-30 01:00:00,353
2015-04-30 00:45:00,348
2015-04-30 00:30:00,387
2015-04-30 00:15:00,391
2015-04-30 00:00:00,409
2015-04-29 23:45:00,435
2015-04-29 23:30:00,446
2015-04-29 23:15:00,439
2015-04-29 23:00:00,459
2015-04-29 22:45:00,448
2015-04-29 22:30:00,474
2015-04-29 22:15:00,485
2015-04-29 22:00:00,475
2015-04-29 21:45:00,445
2015-04-29 21:30:00,429
2015-04-29 21:15:00,435
2015-04-29 21:00:00,418
2015-04-29 20:45:00,433
2015-04-29 20:30:00,403
2015-04-29 20:15:00,397
2015-04-29 20:00:00,378
2015-04-29 19:45:00,374
2015-04-29 19:30:00,366
2015-04-29 19:15:00,371
2015-04-29 19:00:00,359
2015-04-29 18:45:00,394
2015-04-29 18:30:00,384
2015-04-29 18:15:00,436
2015-04-29 18:00:00,436
2015-04-29 17:45:00,405
2015-04-29 17:30:00,435
2015-04-29 17:15:00,440
2015-04-29 17:00:00,451
2015-04-29 16:45:00,420
2015-04-29 16:30:00,484
2015-04-29 16:15:00,422
2015-04-29 16:00:00,443
2015-04-29 15:45:00,397
2015-04-29 15:30:00,416
2015-04-29 15:15:00,404
2015-04-29 15:00:00,435
2015-04-29 14:45:00,418
2015-04-29 14:30:00,409
2015-04-29 14:15:00,469
2015-04-29 14:00:00,452
2015-04-29 13:45:00,443
2015-04-29 13:30:00,410
2015-04-29 13:15:00,433
2015-04-29 13:00:00,405
2015-04-29 12:45:00,389
2015-04-29 12:30:00,382
2015-04-29 12:15:00,370
2015-04-29 12:00:00,377
2015-04-29 11:45:00,335
2015-04-29 11:30:00,323
2015-04-29 11:15:00,290
2015-04-29 11:00:00,300
2015-04-29 10:45:00,259
2015-04-29 10:30:00,236
2015-04-29 10:15:00,210
2015-04-29 10:00:00,178
2015-04-29 09:45:00,168
2015-04-29 09:30:00,139
2015-04-29 09:15:00,136
2015-04-29 09:00:00,104
2015-04-29 08:45:00,87
2015-04-29 08:30:00,76
2015-04-29 08:15:00,54
2015-04-29 08:00:00,51
2015-04-29 07:45:00,36
2015-04-29 07:30:00,36
2015-04-29 07:15:00,50
2015-04-29 07:00:00,55
2015-04-29 06:45:00,51
2015-04-29 06:30:00,54
2015-04-29 06:15:00,57
2015-04-29 06:00:00,62
2015-04-29 05:45:00,63
2015-04-29 05:30:00,66
2015-04-29 05:15:00,69
2015-04-29 05:00:00,78
2015-04-29 04:45:00,80
2015-04-29 04:30:00,92
2015-04-29 04:15:00,105
2015-04-29 04:00:00,126
2015-04-29 03:45:00,130
2015-04-29 03:30:00,161
2015-04-29 03:15:00,187
2015-04-29 03:00:00,207
2015-04-29 02:45:00,235
2015-04-29 02:30:00,255
2015-04-29 02:15:00,283
2015-04-29 02:00:00,301
2015-04-29 01:45:00,343
2015-04-29 01:30:00,325
2015-04-29 01:15:00,330
2015-04-29 01:00:00,333
2015-04-29 00:45:00,369
2015-04-29 00:30:00,402
2015-04-29 00:15:00,445
2015-04-29 00:00:00,481
2015-04-28 23:45:00,495
2015-04-28 23:30:00,516
2015-04-28 23:15:00,499
2015-04-28 23:00:00,516
2015-04-28 22:45:00,492
2015-04-28 22:30:00,513
2015-04-28 22:15:00,461
2015-04-28 22:00:00,458
2015-04-28 21:45:00,447
2015-04-28 21:30:00,464
2015-04-28 21:15:00,486
2015-04-28 21:00:00,441
2015-04-28 20:45:00,460
2015-04-28 20:30:00,437
2015-04-28 20:15:00,433
2015-04-28 20:00:00,392
2015-04-28 19:45:00,411
2015-04-28 19:30:00,350
2015-04-28 19:15:00,364
2015-04-28 19:00:00,382
2015-04-28 18:45:00,365
2015-04-28 18:30:00,392
2015-04-28 18:15:00,420
2015-04-28 18:00:00,462
2015-04-28 17:45:00,415
2015-04-28 17:30:00,422
2015-04-28 17:15:00,399
2015-04-28 17:00:00,423
2015-04-28 16:45:00,414
2015-04-28 16:30:00,404
2015-04-28 16:15:00,457
2015-04-28 16:00:00,447
2015-04-28 15:45:00,449
2015-04-28 15:30:00,430
2015-04-28 15:15:00,452
2015-04-28 15:00:00,376
2015-04-28 14:45:00,401
2015-04-28 14:30:00,427
2015-04-28 14:15:00,403
2015-04-28 14:00:00,415
2015-04-28 13:45:00,366
2015-04-28 13:30:00,370
2015-04-28 13:15:00,355
2015-04-28 13:00:00,377
2015-04-28 12:45:00,349
2015-04-28 12:30:00,368
2015-04-28 12:15:00,351
2015-04-28 12:00:00,347
2015-04-28 11:45:00,332
2015-04-28 11:30:00,297
2015-04-28 11:15:00,306
2015-04-28 11:00:00,237
2015-04-28 10:45:00,239
2015-04-28 10:30:00,217
2015-04-28 10:15:00,223
2015-04-28 10:00:00,177
2015-04-28 09:45:00,156
2015-04-28 09:30:00,126
2015-04-28 09:15:00,132
2015-04-28 09:00:00,99
2015-04-28 08:45:00,88
2015-04-28 08:30:00,45
2015-04-28 08:15:00,37
2015-04-28 08:00:00,32
2015-04-28 07:45:00,30
2015-04-28 07:30:00,36
2015-04-28 07:15:00,52
2015-04-28 07:00:00,52
2015-04-28 06:45:00,49
2015-04-28 06:30:00,49
2015-04-28 06:15:00,52
2015-04-28 06:00:00,54
2015-04-28 05:45:00,52
2015-04-28 05:30:00,60
2015-04-28 05:15:00,59
2015-04-28 05:00:00,65
2015-04-28 04:45:00,71
2015-04-28 04:30:00,83
2015-04-28 04:15:00,95
2015-04-28 04:00:00,103
2015-04-28 03:45:00,125
2015-04-28 03:30:00,144
2015-04-28 03:15:00,153
2015-04-28 03:00:00,181
2015-04-28 02:45:00,188
2015-04-28 02:30:00,210
2015-04-28 02:15:00,239
2015-04-28 02:00:00,273
2015-04-28 01:45:00,299
2015-04-28 01:30:00,307
2015-04-28 01:15:00,320
2015-04-28 01:00:00,350
2015-04-28 00:45:00,359
2015-04-28 00:30:00,423
2015-04-28 00:15:00,443
2015-04-28 00:00:00,455
